Gene stable ID	Gene start (bp)	Gene end (bp)	Strand	Karyotype band	Chromosome/scaffold name	HGNC ID	HGNC symbol	UniProtKB/Swiss-Prot ID
ENSG00000039987	12751702	12758458	1	p13.13	19	HGNC:17107	BEST2	
ENSG00000171223	12791486	12793315	1	p13.13	19	HGNC:6205	JUNB	P17275
ENSG00000183092	100537147	100587417	-1	q32.2	14	HGNC:24163	BEGAIN	
ENSG00000101150	63865228	63891545	1	q13.33	20	HGNC:12007	TPD52L2	
ENSG00000007866	35473597	35497079	-1	p21.31	6	HGNC:11716	TEAD3	
ENSG00000102935	49487524	49857919	-1	q12.1	16	HGNC:16762	ZNF423	Q2M1K9
ENSG00000102935	49487524	49857919	-1	q12.1	16	HGNC:16762	ZNF423	
ENSG00000167815	12796820	12801800	-1	p13.13	19	HGNC:9353	PRDX2	
ENSG00000183092	100537147	100587417	-1	q32.2	14	HGNC:24163	BEGAIN	Q9BUH8
ENSG00000262664	2042022	2043425	1	p13.3	17	HGNC:24203	OVCA2	Q8WZ82
ENSG00000236149	2051098	2076903	1		HSCHR6_MHC_COX_CTG1	HGNC:70	ABCF1	Q8NE71
ENSG00000167815	12796820	12801800	-1	p13.13	19	HGNC:9353	PRDX2	P32119
ENSG00000177374	2054154	2063241	1	p13.3	17	HGNC:4909	HIC1	
ENSG00000236149	2051098	2076903	1		HSCHR6_MHC_COX_CTG1	HGNC:70	ABCF1	
ENSG00000177374	2054154	2063241	1	p13.3	17	HGNC:4909	HIC1	Q14526
ENSG00000165219	125261794	125367207	1	q33.3	9	HGNC:23375	GAPVD1	Q14C86
ENSG00000177628	155234452	155244699	-1	q22	1	HGNC:4177	GBA1	P04062
ENSG00000167700	144509070	144511213	1	q24.3	8	HGNC:25157	MFSD3	Q96ES6
ENSG00000007866	35473597	35497079	-1	p21.31	6	HGNC:11716	TEAD3	Q99594
ENSG00000071246	76761468	76783015	1	q24.3	14	HGNC:19964	VASH1	Q7L8A9
ENSG00000228128	3026334	3029913	-1		HSCHR6_MHC_SSTO_CTG1	HGNC:2716	DDAH2	
ENSG00000121281	50246137	50318135	1	q12.1	16	HGNC:238	ADCY7	
ENSG00000101150	63865228	63891545	1	q13.33	20	HGNC:12007	TPD52L2	O43399
ENSG00000104889	12806584	12813640	1	p13.13	19	HGNC:18518	RNASEH2A	O75792
ENSG00000071246	76761468	76783015	1	q24.3	14	HGNC:19964	VASH1	
ENSG00000104889	12806584	12813640	1	p13.13	19	HGNC:18518	RNASEH2A	
ENSG00000146828	100826820	100867010	1	q22.1	7	HGNC:17435	SLC12A9	Q9BXP2
ENSG00000238130	3049341	3051611	1		HSCHR6_MHC_COX_CTG1	HGNC:6709	LTA	
ENSG00000132323	238170402	238203708	-1	q37.3	2	HGNC:15566	ILKAP	Q9H0C8
ENSG00000119669	77024543	77028708	-1	q24.3	14	HGNC:14282	IRF2BPL	Q9H1B7
ENSG00000228128	3026334	3029913	-1		HSCHR6_MHC_SSTO_CTG1	HGNC:2716	DDAH2	O95865
ENSG00000146828	100826820	100867010	1	q22.1	7	HGNC:17435	SLC12A9	
ENSG00000132323	238170402	238203708	-1	q37.3	2	HGNC:15566	ILKAP	
ENSG00000095066	12763003	12872740	-1	p13.13	19	HGNC:19885	HOOK2	
ENSG00000095066	12763003	12872740	-1	p13.13	19	HGNC:19885	HOOK2	Q96ED9
ENSG00000090889	70290104	70420886	1	q13.1	X	HGNC:13339	KIF4A	O95239
ENSG00000162236	62806860	62832051	-1	q12.3	11	HGNC:11440	STX5	Q13190
ENSG00000232960	2970283	2977329	1		HSCHR6_MHC_MANN_CTG1	HGNC:2460	CSNK2B	
ENSG00000130950	94318198	94328644	-1	q22.32	9	HGNC:23450	NUTM2F	A1L443
ENSG00000232960	2970283	2977329	1		HSCHR6_MHC_MANN_CTG1	HGNC:2460	CSNK2B	P67870
ENSG00000162236	62806860	62832051	-1	q12.3	11	HGNC:11440	STX5	
ENSG00000231526	4141489	4147359	1		HSCHR6_MHC_SSTO_CTG1	HGNC:4943	HLA-DQA2	P01906
ENSG00000100565	76826372	76870304	1	q24.3	14	HGNC:23346	LRRC74A	Q0VAA2
ENSG00000101152	63895126	63936031	1	q13.33	20	HGNC:16235	DNAJC5	Q9H3Z4
ENSG00000087077	100867387	100873454	1	q22.1	7	HGNC:12311	TRIP6	Q15654
ENSG00000100565	76826372	76870304	1	q24.3	14	HGNC:23346	LRRC74A	
ENSG00000230060	3195882	3203998	1		HSCHR6_MHC_COX_CTG1	HGNC:13937	MPIG6B	O95866
ENSG00000070366	2059839	2303785	-1	p13.3	17	HGNC:17809	SMG6	Q86US8
ENSG00000144485	238238267	238240662	-1	q37.3	2	HGNC:18254	HES6	Q96HZ4
ENSG00000144485	238238267	238240662	-1	q37.3	2	HGNC:18254	HES6	
ENSG00000198121	110873263	111038470	-1	q31.3	9	HGNC:3166	LPAR1	Q92633
ENSG00000130055	70423031	70433390	1	q13.1	X	HGNC:25974	GDPD2	Q9HCC8
ENSG00000176444	155262868	155278491	-1	q22	1	HGNC:2069	CLK2	P49760
ENSG00000198121	110873263	111038470	-1	q31.3	9	HGNC:3166	LPAR1	
ENSG00000166165	103519667	103522833	-1	q32.33	14	HGNC:1991	CKB	
ENSG00000243189	4367981	4390100	-1		HSCHR6_MHC_MANN_CTG1	HGNC:4934	HLA-DMA	
ENSG00000198276	63939829	63956416	-1	q13.33	20	HGNC:15938	UCKL1	Q9NWZ5
ENSG00000176444	155262868	155278491	-1	q22	1	HGNC:2069	CLK2	
ENSG00000166165	103519667	103522833	-1	q32.33	14	HGNC:1991	CKB	P12277
ENSG00000198276	63939829	63956416	-1	q13.33	20	HGNC:15938	UCKL1	
ENSG00000243189	4367981	4390100	-1		HSCHR6_MHC_MANN_CTG1	HGNC:4934	HLA-DMA	P28067
ENSG00000196700	63956704	63969930	-1	q13.33	20	HGNC:29212	ZNF512B	Q96KM6
ENSG00000112041	35497874	35512896	-1	p21.31	6	HGNC:12423	TULP1	O00294
ENSG00000143630	155277463	155289848	1	q22	1	HGNC:19183	HCN3	Q9P1Z3
ENSG00000130590	63974116	63980008	-1	q13.33	20	HGNC:16129	SAMD10	Q9BYL1
ENSG00000139197	7188685	7218574	1	p13.31	12	HGNC:9719	PEX5	P50542
ENSG00000130590	63974116	63980008	-1	q13.33	20	HGNC:16129	SAMD10	
ENSG00000112041	35497874	35512896	-1	p21.31	6	HGNC:12423	TULP1	
ENSG00000070366	2059839	2303785	-1	p13.3	17	HGNC:17809	SMG6	
ENSG00000087077	100867387	100873454	1	q22.1	7	HGNC:12311	TRIP6	
ENSG00000120509	70281118	70290514	-1	q13.1	X	HGNC:28034	PDZD11	Q5EBL8
ENSG00000166402	8019244	8106243	1	p15.4	11	HGNC:12406	TUB	
ENSG00000160957	144511288	144517845	-1	q24.3	8	HGNC:9949	RECQL4	O94761
ENSG00000166402	8019244	8106243	1	p15.4	11	HGNC:12406	TUB	P50607
ENSG00000165124	110365248	110579880	-1	q31.3	9	HGNC:15985	SVEP1	Q4LDE5
ENSG00000256053	103562960	103607523	1	q32.33	14	HGNC:20492	COA8	
ENSG00000130363	158972871	159000202	-1	q25.3	6	HGNC:21054	RSPH3	
ENSG00000160957	144511288	144517845	-1	q24.3	8	HGNC:9949	RECQL4	
ENSG00000256053	103562960	103607523	1	q32.33	14	HGNC:20492	COA8	Q96IL0
ENSG00000074181	15159038	15200995	-1	p13.12	19	HGNC:7883	NOTCH3	Q9UM47
ENSG00000074181	15159038	15200995	-1	p13.12	19	HGNC:7883	NOTCH3	
ENSG00000146267	99271168	99350062	-1	q16.2	6	HGNC:20742	FAXC	Q5TGI0
ENSG00000204104	238320441	238400897	1	q37.3	2	HGNC:17861	TRAF3IP1	Q8TDR0
ENSG00000160959	144517992	144525172	1	q24.3	8	HGNC:20419	LRRC14	
ENSG00000132423	99369401	99394195	-1	q16.2	6	HGNC:18175	COQ3	Q9NZJ6
ENSG00000132423	99369401	99394195	-1	q16.2	6	HGNC:18175	COQ3	
ENSG00000167720	2303383	2325260	1	p13.3	17	HGNC:14398	SRR	
ENSG00000204104	238320441	238400897	1	q37.3	2	HGNC:17861	TRAF3IP1	
ENSG00000196358	132162058	132244526	1	q34.13	9	HGNC:14288	NTNG2	Q96CW9
ENSG00000139438	109713825	109770495	1	q24.11	12	HGNC:25915	FAM222A	Q5U5X8
ENSG00000105131	15226919	15233435	-1	p13.12	19	HGNC:23760	EPHX3	Q9H6B9
ENSG00000143627	155289293	155301438	-1	q22	1	HGNC:9020	PKLR	P30613
ENSG00000160959	144517992	144525172	1	q24.3	8	HGNC:20419	LRRC14	Q15048
ENSG00000105131	15226919	15233435	-1	p13.12	19	HGNC:23760	EPHX3	
ENSG00000143627	155289293	155301438	-1	q22	1	HGNC:9020	PKLR	
ENSG00000101251	13849247	13996443	-1	p12.1	20	HGNC:15897	SEL1L2	Q5TEA6
ENSG00000132424	99397629	99425331	-1	q16.2	6	HGNC:21222	PNISR	
ENSG00000101251	13849247	13996443	-1	p12.1	20	HGNC:15897	SEL1L2	
ENSG00000206235	4241186	4258134	-1		HSCHR6_MHC_MANN_CTG1	HGNC:44	TAP2	Q03519
ENSG00000132424	99397629	99425331	-1	q16.2	6	HGNC:21222	PNISR	Q8TF01
ENSG00000167720	2303383	2325260	1	p13.3	17	HGNC:14398	SRR	Q9GZT4
ENSG00000121281	50246137	50318135	1	q12.1	16	HGNC:238	ADCY7	P51828
ENSG00000206235	4241186	4258134	-1		HSCHR6_MHC_MANN_CTG1	HGNC:44	TAP2	
ENSG00000156973	231732433	231786272	-1	q37.1	2	HGNC:8788	PDE6D	O43924
ENSG00000156973	231732433	231786272	-1	q37.1	2	HGNC:8788	PDE6D	
ENSG00000254402	144522388	144527033	-1	q24.3	8	HGNC:28947	LRRC24	Q50LG9
ENSG00000184304	29576479	30191898	-1	q12	14	HGNC:9407	PRKD1	Q15139
ENSG00000254402	144522388	144527033	-1	q24.3	8	HGNC:28947	LRRC24	
ENSG00000197721	207645113	207738416	1	q32.2	1	HGNC:2335	CR1L	Q2VPA4
ENSG00000184304	29576479	30191898	-1	q12	14	HGNC:9407	PRKD1	
ENSG00000197721	207645113	207738416	1	q32.2	1	HGNC:2335	CR1L	
ENSG00000163297	79901146	80125454	-1	q21.21	4	HGNC:21732	ANTXR2	P58335
ENSG00000163273	231921809	231926396	-1	q37.1	2	HGNC:7941	NPPC	P23582
ENSG00000213563	144525733	144529132	-1	q24.3	8	HGNC:33826	C8orf82	Q6P1X6
ENSG00000213563	144525733	144529132	-1	q24.3	8	HGNC:33826	C8orf82	
ENSG00000228964	2571447	2659467	-1		HSCHR6_MHC_SSTO_CTG1	HGNC:4932	HLA-B	
ENSG00000160410	40576853	40591399	1	q13.2	19	HGNC:19214	SHKBP1	
ENSG00000163297	79901146	80125454	-1	q21.21	4	HGNC:21732	ANTXR2	
ENSG00000125375	50312324	50335558	1	q21.3	14	HGNC:18799	DMAC2L	
ENSG00000172264	13995369	16053197	1	p12.1	20	HGNC:16126	MACROD2	A1Z1Q3
ENSG00000182934	126262938	126269144	-1	q24.2	11	HGNC:11307	SRPRA	P08240
ENSG00000198169	144720907	144756417	-1	q24.3	8	HGNC:13045	ZNF251	Q9BRH9
ENSG00000198169	144720907	144756417	-1	q24.3	8	HGNC:13045	ZNF251	
ENSG00000232397	704441	706112	1		HSCHR6_MHC_MANN_CTG1	HGNC:8165	OR10C1	Q96KK4
ENSG00000167721	2322396	2336657	-1	p13.3	17	HGNC:25542	TSR1	Q2NL82
ENSG00000232397	704441	706112	1		HSCHR6_MHC_MANN_CTG1	HGNC:8165	OR10C1	
ENSG00000167721	2322396	2336657	-1	p13.3	17	HGNC:25542	TSR1	
ENSG00000030304	110668779	110806558	1	q31.3	9	HGNC:7525	MUSK	O15146
ENSG00000030304	110668779	110806558	1	q31.3	9	HGNC:7525	MUSK	
ENSG00000197363	144798876	144811169	1	q24.3	8	HGNC:27984	ZNF517	Q6ZMY9
ENSG00000125375	50312324	50335558	1	q21.3	14	HGNC:18799	DMAC2L	Q99766
ENSG00000174059	207880972	207911402	-1	q32.2	1	HGNC:1662	CD34	P28906
ENSG00000172264	13995369	16053197	1	p12.1	20	HGNC:16126	MACROD2	
ENSG00000174059	207880972	207911402	-1	q32.2	1	HGNC:1662	CD34	
ENSG00000197363	144798876	144811169	1	q24.3	8	HGNC:27984	ZNF517	
ENSG00000211448	80197526	80387757	-1	q31.1	14	HGNC:2884	DIO2	Q92813
ENSG00000163394	26481396	26490484	-1	p15.2	4	HGNC:1570	CCKAR	P32238
ENSG00000231408	2877095	2879365	1		HSCHR6_MHC_MANN_CTG1	HGNC:6709	LTA	P01374
ENSG00000128039	55346213	55373100	1	q12	4	HGNC:25812	SRD5A3	
ENSG00000128039	55346213	55373100	1	q12	4	HGNC:25812	SRD5A3	Q9H8P0
ENSG00000121274	50152911	50235310	1	q12.1	16	HGNC:30758	TENT4B	Q8NDF8
ENSG00000211448	80197526	80387757	-1	q31.1	14	HGNC:2884	DIO2	
ENSG00000121274	50152911	50235310	1	q12.1	16	HGNC:30758	TENT4B	
ENSG00000125848	14322985	14337614	-1	p12.1	20	HGNC:3762	FLRT3	Q9NZU0
ENSG00000288695	55346228	55388368	1	q12	4			
ENSG00000167123	128411751	128437351	1	q34.11	9	HGNC:23723	CERCAM	
ENSG00000110063	126304060	126350005	1	q24.2	11	HGNC:29812	DCPS	Q96C86
ENSG00000110063	126304060	126350005	1	q24.2	11	HGNC:29812	DCPS	
ENSG00000142657	10398592	10420511	1	p36.22	1	HGNC:8891	PGD	
ENSG00000217555	66552563	66566251	1	q21	16	HGNC:13253	CKLF	
ENSG00000101353	37101226	37179588	-1	q11.23	20	HGNC:16125	MROH8	
ENSG00000142657	10398592	10420511	1	p36.22	1	HGNC:8891	PGD	P52209
ENSG00000288000	43458054	43541881	1	q13.11	20			
ENSG00000144535	231961245	232344350	1	q37.1	2	HGNC:28648	DIS3L2	Q8IYB7
ENSG00000153012	24998847	25030946	-1	p15.2	4	HGNC:18710	LGI2	Q8N0V4
ENSG00000236979	2893936	2898026	-1		HSCHR6_MHC_MANN_CTG1	HGNC:19077	NCR3	O14931
ENSG00000048740	10798397	11336675	1	p14	10	HGNC:2550	CELF2	
ENSG00000153012	24998847	25030946	-1	p15.2	4	HGNC:18710	LGI2	
ENSG00000236979	2893936	2898026	-1		HSCHR6_MHC_MANN_CTG1	HGNC:19077	NCR3	
ENSG00000228177	2963344	2965819	-1		HSCHR6_MHC_MANN_CTG1	HGNC:19076	C6orf47	O95873
ENSG00000217555	66552563	66566251	1	q21	16	HGNC:13253	CKLF	Q9UBR5
ENSG00000110080	126355640	126440344	1	q24.2	11	HGNC:10864	ST3GAL4	
ENSG00000251503	10430102	10452153	1	p36.22	1	HGNC:38843	CENPS-CORT	
ENSG00000048740	10798397	11336675	1	p14	10	HGNC:2550	CELF2	O95319
ENSG00000038210	25160663	25279204	1	p15.2	4	HGNC:18215	PI4K2B	
ENSG00000175279	10430433	10442808	1	p36.22	1	HGNC:23163	CENPS	Q8N2Z9
ENSG00000175279	10430433	10442808	1	p36.22	1	HGNC:23163	CENPS	
ENSG00000254788	66552587	66579135	1	q21	16	HGNC:39977	CKLF-CMTM1	
ENSG00000038210	25160663	25279204	1	p15.2	4	HGNC:18215	PI4K2B	Q8TCG2
ENSG00000144535	231961245	232344350	1	q37.1	2	HGNC:28648	DIS3L2	
ENSG00000160410	40576853	40591399	1	q13.2	19	HGNC:19214	SHKBP1	Q8TBC3
ENSG00000140932	66579448	66588275	1	q21	16	HGNC:19173	CMTM2	Q8TAZ6
ENSG00000140932	66579448	66588275	1	q21	16	HGNC:19173	CMTM2	
ENSG00000139970	59595976	59870776	-1	q23.1	14	HGNC:10467	RTN1	
ENSG00000167123	128411751	128437351	1	q34.11	9	HGNC:23723	CERCAM	Q5T4B2
ENSG00000225859	2835292	2851631	-1		HSCHR6_MHC_MANN_CTG1	HGNC:13917	DDX39B	
ENSG00000139970	59595976	59870776	-1	q23.1	14	HGNC:10467	RTN1	Q16799
ENSG00000160049	10456522	10472529	-1	p36.22	1	HGNC:2772	DFFA	O00273
ENSG00000160049	10456522	10472529	-1	p36.22	1	HGNC:2772	DFFA	
ENSG00000122188	203765177	203776372	1	q32.1	1	HGNC:26005	LAX1	Q8IWV1
ENSG00000109618	25120014	25160550	-1	p15.2	4	HGNC:30605	SEPSECS	Q9HD40
ENSG00000109618	25120014	25160550	-1	p15.2	4	HGNC:30605	SEPSECS	
ENSG00000008283	63432304	63446354	-1	q23.3	17	HGNC:2571	CYB561	P49447
ENSG00000182004	203861599	203871152	1	q32.1	1	HGNC:11161	SNRPE	P62304
ENSG00000008283	63432304	63446354	-1	q23.3	17	HGNC:2571	CYB561	
ENSG00000163283	232378724	232382889	1	q37.1	2	HGNC:439	ALPP	P05187
ENSG00000090006	40592883	40629818	1	q13.2	19	HGNC:6717	LTBP4	
ENSG00000182004	203861599	203871152	1	q32.1	1	HGNC:11161	SNRPE	
ENSG00000140931	66603874	66613892	1	q22.1	16	HGNC:19174	CMTM3	
ENSG00000106772	76611376	76906114	-1	q21.2	9	HGNC:25209	PRUNE2	
ENSG00000123552	99432325	99521728	-1	q16.2	6	HGNC:20080	USP45	Q70EL2
ENSG00000156042	73253762	73358864	-1	q22.2	10	HGNC:30726	CFAP70	
ENSG00000185513	43489442	43550954	1	q13.11	20	HGNC:15905	L3MBTL1	
ENSG00000123552	99432325	99521728	-1	q16.2	6	HGNC:20080	USP45	
ENSG00000156042	73253762	73358864	-1	q22.2	10	HGNC:30726	CFAP70	Q5T0N1
ENSG00000106772	76611376	76906114	-1	q21.2	9	HGNC:25209	PRUNE2	Q8WUY3
ENSG00000163286	232406844	232410714	1	q37.1	2	HGNC:441	ALPG	P10696
ENSG00000185513	43489442	43550954	1	q13.11	20	HGNC:15905	L3MBTL1	Q9Y468
ENSG00000087087	100875103	100888664	1	q22.1	7	HGNC:24101	SRRT	Q9BXP5
ENSG00000232632	1042093	1119641	-1		HSCHR6_MHC_COX_CTG1	HGNC:4070	GABBR1	Q9UBS5
ENSG00000279170	99520976	99589899	1	q16.2	6	HGNC:40910	TSTD3	H0UI37
ENSG00000279170	99520976	99589899	1	q16.2	6	HGNC:40910	TSTD3	
ENSG00000163295	232456125	232460753	1	q37.1	2	HGNC:437	ALPI	
ENSG00000107669	121709393	121928801	-1	q26.13	10	HGNC:782	ATE1	
ENSG00000107669	121709393	121928801	-1	q26.13	10	HGNC:782	ATE1	O95260
ENSG00000087087	100875103	100888664	1	q22.1	7	HGNC:24101	SRRT	
ENSG00000153132	140388453	140427661	-1	q31.1	4	HGNC:2060	CLGN	O14967
ENSG00000153132	140388453	140427661	-1	q31.1	4	HGNC:2060	CLGN	
ENSG00000104755	39743735	39838227	-1	p11.22	8	HGNC:198	ADAM2	Q99965
ENSG00000159640	63477061	63498380	1	q23.3	17	HGNC:2707	ACE	
ENSG00000148110	94374569	94461042	1	q22.32	9	HGNC:23376	MFSD14B	Q5SR56
ENSG00000017260	130850595	131016712	1	q22.1	3	HGNC:13211	ATP2C1	
ENSG00000130768	27935000	27959157	1	p35.3	1	HGNC:21416	SMPDL3B	Q92485
ENSG00000104755	39743735	39838227	-1	p11.22	8	HGNC:198	ADAM2	
ENSG00000163295	232456125	232460753	1	q37.1	2	HGNC:437	ALPI	P09923
ENSG00000130768	27935000	27959157	1	p35.3	1	HGNC:21416	SMPDL3B	
ENSG00000205301	140442262	140498377	-1	q31.1	4	HGNC:43619	MGAT4D	A6NG13
ENSG00000205301	140442262	140498377	-1	q31.1	4	HGNC:43619	MGAT4D	
ENSG00000017260	130850595	131016712	1	q22.1	3	HGNC:13211	ATP2C1	P98194
ENSG00000158156	27959588	27968093	1	p35.3	1	HGNC:25508	XKR8	
ENSG00000137078	35649295	35650931	-1	p13.3	9	HGNC:17710	SIT1	Q9Y3P8
ENSG00000140931	66603874	66613892	1	q22.1	16	HGNC:19174	CMTM3	Q96MX0
ENSG00000158156	27959588	27968093	1	p35.3	1	HGNC:25508	XKR8	Q9H6D3
ENSG00000182118	231018958	231040254	-1	q42.2	1	HGNC:25057	FAM89A	Q96GI7
ENSG00000179387	140524168	140553770	1	q31.1	4	HGNC:28111	ELMOD2	
ENSG00000165678	84139482	84154841	1	q23.1	10	HGNC:17281	GHITM	Q9H3K2
ENSG00000171551	232479827	232487834	-1	q37.1	2	HGNC:3147	ECEL1	
ENSG00000179387	140524168	140553770	1	q31.1	4	HGNC:28111	ELMOD2	Q8IZ81
ENSG00000118705	37178410	37241619	1	q11.23	20	HGNC:10382	RPN2	
ENSG00000235439	2829503	2841732	-1		HSCHR6_MHC_SSTO_CTG1	HGNC:13917	DDX39B	
ENSG00000188373	84173801	84185294	1	q23.1	10	HGNC:31428	GPR15LG	Q6UWK7
ENSG00000225859	2835292	2851631	-1		HSCHR6_MHC_MANN_CTG1	HGNC:13917	DDX39B	Q13838
ENSG00000137101	35609982	35646810	-1	p13.3	9	HGNC:1696	CD72	P21854
ENSG00000146830	100679507	100694250	-1	q22.1	7	HGNC:9126	GIGYF1	O75420
ENSG00000147677	116642130	116766925	-1	q24.11	8	HGNC:3273	EIF3H	O15372
ENSG00000143633	231223763	231241187	-1	q42.2	1	HGNC:25332	C1orf131	
ENSG00000183723	66614750	66696743	-1	q22.1	16	HGNC:19175	CMTM4	Q8IZR5
ENSG00000109424	140559431	140568961	-1	q31.1	4	HGNC:12517	UCP1	P25874
ENSG00000147677	116642130	116766925	-1	q24.11	8	HGNC:3273	EIF3H	
ENSG00000183723	66614750	66696743	-1	q22.1	16	HGNC:19175	CMTM4	
ENSG00000137101	35609982	35646810	-1	p13.3	9	HGNC:1696	CD72	
ENSG00000143633	231223763	231241187	-1	q42.2	1	HGNC:25332	C1orf131	Q8NDD1
ENSG00000100526	54396849	54420218	1	q22.2	14	HGNC:1791	CDKN3	
ENSG00000010671	101349338	101390796	-1	q22.1	X	HGNC:1133	BTK	Q06187
ENSG00000178397	6329411	6348981	-1	p22.1	7	HGNC:22422	FAM220A	Q7Z4H9
ENSG00000010671	101349338	101390796	-1	q22.1	X	HGNC:1133	BTK	
ENSG00000178397	6329411	6348981	-1	p22.1	7	HGNC:22422	FAM220A	
ENSG00000121895	38966744	39032922	-1	p14	4	HGNC:26260	TMEM156	Q8N614
ENSG00000148053	84668375	85095751	1	q21.33	9	HGNC:8032	NTRK2	
ENSG00000121895	38966744	39032922	-1	p14	4	HGNC:26260	TMEM156	
ENSG00000288208	45329262	45491155	-1	p34.1	1			
ENSG00000171551	232479827	232487834	-1	q37.1	2	HGNC:3147	ECEL1	O95672
ENSG00000237046	1446830	1459457	1		HSCHR6_MHC_MANN_CTG1	HGNC:18736	TRIM40	Q6P9F5
ENSG00000159640	63477061	63498380	1	q23.3	17	HGNC:2707	ACE	P12821
ENSG00000138794	109688622	109703583	-1	q25	4	HGNC:1507	CASP6	P55212
ENSG00000237412	232520388	232525716	1	q37.1	2	HGNC:39433	PRSS56	P0CW18
ENSG00000132773	45340052	45343973	1	p34.1	1	HGNC:15954	TOE1	Q96GM8
ENSG00000228357	4624115	4626308	1		HSCHR6_MHC_MANN_CTG1	HGNC:3554	HSD17B8	Q92506
ENSG00000138794	109688622	109703583	-1	q25	4	HGNC:1507	CASP6	
ENSG00000148053	84668375	85095751	1	q21.33	9	HGNC:8032	NTRK2	Q16620
ENSG00000090006	40592883	40629818	1	q13.2	19	HGNC:6717	LTBP4	Q8N2S1
ENSG00000070759	45343883	45491163	-1	p34.1	1	HGNC:11732	TESK2	Q96S53
ENSG00000104133	44554818	44663688	-1	q21.1	15	HGNC:11226	SPG11	
ENSG00000102245	136648158	136660390	1	q26.3	X	HGNC:11935	CD40LG	P29965
ENSG00000118705	37178410	37241619	1	q11.23	20	HGNC:10382	RPN2	P04844
ENSG00000148600	84194537	84219621	1	q23.1	10	HGNC:14550	CDHR1	Q96JP9
ENSG00000102245	136648158	136660390	1	q26.3	X	HGNC:11935	CD40LG	
ENSG00000123739	109709989	109730070	-1	q25	4	HGNC:18554	PLA2G12A	Q9BZM1
ENSG00000104133	44554818	44663688	-1	q21.1	15	HGNC:11226	SPG11	Q96JI7
ENSG00000100526	54396849	54420218	1	q22.2	14	HGNC:1791	CDKN3	Q16667
ENSG00000148600	84194537	84219621	1	q23.1	10	HGNC:14550	CDHR1	
ENSG00000123739	109709989	109730070	-1	q25	4	HGNC:18554	PLA2G12A	
ENSG00000114126	141944428	142149544	-1	q23	3	HGNC:11751	TFDP2	Q14188
ENSG00000135902	232525993	232536667	1	q37.1	2	HGNC:1965	CHRND	
ENSG00000285330	109713916	109801999	-1	q25	4			
ENSG00000264813	63484823	63521848	1	q23.3	17			
ENSG00000226260	3744059	3749270	1		HSCHR6_MHC_MANN_CTG1	HGNC:4947	HLA-DRA	P01903
ENSG00000164535	6409126	6484190	-1	p22.1	7	HGNC:28923	DAGLB	Q8NCG7
ENSG00000204033	84220571	84225544	-1	q23.1	10	HGNC:23443	LRIT2	A6NDA9
ENSG00000226260	3744059	3749270	1		HSCHR6_MHC_MANN_CTG1	HGNC:4947	HLA-DRA	
ENSG00000280670	45493866	45500079	-1	p34.1	1	HGNC:27003	CCDC163	A0A0D9SF12
ENSG00000164535	6409126	6484190	-1	p22.1	7	HGNC:28923	DAGLB	
ENSG00000135902	232525993	232536667	1	q37.1	2	HGNC:1965	CHRND	Q07001
ENSG00000235439	2829503	2841732	-1		HSCHR6_MHC_SSTO_CTG1	HGNC:13917	DDX39B	Q13838
ENSG00000225993	3020406	3022850	1		HSCHR6_MHC_MANN_CTG1	HGNC:13935	LY6G6D	O95868
ENSG00000100852	32076114	32159728	1	q12	14	HGNC:675	ARHGAP5	
ENSG00000225993	3020406	3022850	1		HSCHR6_MHC_MANN_CTG1	HGNC:13935	LY6G6D	
ENSG00000280670	45493866	45500079	-1	p34.1	1	HGNC:27003	CCDC163	
ENSG00000109534	109815510	109824740	1	q25	4	HGNC:14264	GAR1	Q9NY12
ENSG00000148604	84230666	84259960	1	q23.1	10	HGNC:9990	RGR	
ENSG00000226467	3606564	3616448	-1		HSCHR6_MHC_COX_CTG1	HGNC:324	AGPAT1	Q99943
ENSG00000187955	120059780	120373573	1	q24.12	8	HGNC:2191	COL14A1	
ENSG00000129675	136665547	136780932	-1	q26.3	X	HGNC:685	ARHGEF6	Q15052
ENSG00000114126	141944428	142149544	-1	q23	3	HGNC:11751	TFDP2	
ENSG00000136240	6445953	6484190	-1	p22.1	7	HGNC:6305	KDELR2	P33947
ENSG00000196811	232539692	232548115	1	q37.1	2	HGNC:1967	CHRNG	P07510
ENSG00000136240	6445953	6484190	-1	p22.1	7	HGNC:6305	KDELR2	
ENSG00000233164	1957268	1963333	1		HSCHR6_MHC_MANN_CTG1	HGNC:21301	C6orf136	Q5SQH8
ENSG00000132763	45500300	45513382	1	p34.1	1	HGNC:24525	MMACHC	Q9Y4U1
ENSG00000132763	45500300	45513382	1	p34.1	1	HGNC:24525	MMACHC	
ENSG00000180245	109827972	109849123	1	q25	4	HGNC:10450	RRH	O14718
ENSG00000233164	1957268	1963333	1		HSCHR6_MHC_MANN_CTG1	HGNC:21301	C6orf136	
ENSG00000180245	109827972	109849123	1	q25	4	HGNC:10450	RRH	
ENSG00000100852	32076114	32159728	1	q12	14	HGNC:675	ARHGAP5	Q13017
ENSG00000172345	81309053	81324183	-1	q25.1	15	HGNC:18065	STARD5	Q9NSY2
ENSG00000111199	109783087	109833406	-1	q24.11	12	HGNC:18083	TRPV4	Q9HBA0
ENSG00000072315	111768011	112082776	-1	q23	X	HGNC:12337	TRPC5	Q9UL62
